ObjectNumber,Title,ObjectName,Description
RV-798-25,SIRIHTAS MET KALKKOKER,sirihtas ; kalkkoker,"Een sirihmand met een langwerpige vierkanten bodem. De mand is zigzagvormig gevlochten van smalle rotanrepen. Het middenvlak bestaat uit om en om zwarte en ongekleurde banen zodanig dat een trapvormig patroon is ontstaan. De rand van de opening is visgraatvormig gevlochten en eveneens versierd met zwarte en ongekleurde repen, terwijl de onderrand rood is gekleurd. De mand heeft een draagsnoer van grijs touw dat door oogjes aan de bovenrand onder de mand doorloopt. Aan het snoer hangt een rond ijzeren belletje. Aan de bovenrand hangt aan een gekleurd touwtje een trapeziumvormig stuk schelp (Placunaschelp ?) met een getande onderrand. In de mand bevinden zich drie mandjes en enige sirihpruimen. Deze mandjes zijn zigzagvormig gevlochten van bamboerepen. Tevens bevindt zich in de mand een bamboekokertje bestemd voor kalk. De tonvormige koker heeft een bijna geheel overschuivend deksel en getande onder- en bovenranden. 
Dit type mand is bestemd voor mannen.
"
RV-798-38,TASJE,tas,"Een tasje van diagonaal gevlochten ongekleurde repen lontarblad. Het tasje is rechthoekig. Het deksel is voor tweederde overschuivend. In de tas bevindt zich een gelijkvormige tas van bredere, zigzagvormig gevlochten repen. De buitentas en een gedeelte, een derde, van de binnentas zijn geheel overvlochten met zwarte en rode bladrepen en gele orchideeënstengels in een patroon van achtpuntige sterren en haakvormige gebogen en gekruiste strepen. Het tasje is bestemd voor het bewaren van tabak en sirih."
RV-798-50,SIRIHDOOS,sirihdoos,"Een rechthoekige sirihdoos gevlochten van lontarblad. De doos is gedeeltelijk volgens het drierichtingssysteem van ongekleurde lontarbladrepen gevlochten. In de doos passen twee minder hoge dozen, die op elkaar staan. De bovenste doos rust op driehoekige uitsteeksels in de hoeken van de onderste doos, die op de bodem staat. Een deksel bedekt de bovenste helft van de middelste bak. Deze bak heeft een tussenschot in de lengte. In de zijwand bevinden zich twee geheel inschuivende laatjes. De bovenste bak is door langs- en dwarswanden in twee grote en twee kleine vakken verdeeld. Op de buitenwanden van de doos en het deksel zijn door vouwen in het vlechtwerk twee rondgaande, uitstekende randen gevormd, Op het bovenvlak van het deksel bevindt zich ook een dergelijke rand. Doos en deksel zijn door een door ogen gehaald katoenen, gevlochten touw aan elkaar verbonden, waarlangs het deksel opschuift.
Voor vrouwen bestemd."
RV-804-52,KALKKOKER,kalkkoker,"Een kalkkoker gemaakt van bamboe. De koker heeft een zwart hoornen ring om de boven- en onderrand. Het ondereinde loopt dunner uit. Het inschuivende deksel is vervaardigd van zacht bruin hout. Het deksel en de koker zijn met elkaar verbonden door een grijs touw dat aan de koker vastzit met behulp van messing oogjes. Aan het touw zitten enkele rode en witte kralen en twee hoornen spateltjes waarmee de kalk op het sirihblad wordt gestreken. De wand van de koker is bedekt met ingesneden versieringen, rondgaande en vertikale veelvoudige banden, waarbinnen ruiten, driehoeken en kruisen."
RV-804-57,SIRIHKOKER,sirihkoker,"Een sirihkoker gemaakt van een lengte bamboe. De koker is cilindrisch van vorm. Het deksel is overschuivend. Aan beide uiteinden is de koker hol ingesneden zodat een rand ontstaat. De buitenkant is versierd met ingesneden en gedeeltelijk met kalk opgevulde ornamenten. Er zijn kruisjes, halve manen, dwarse strepen en bolvormige figuren. Deze versiering is gelijkmatig over het oppervlak verdeeld."
RV-804-118,SIRIHTAS,sirihtas,"Een sirihtas gemaakt van een zwart katoenen doek met enkele rode strepen en een ingeweven geelachtig patroon van ruiten, sterren en kruisen. De tas is met een grijs touw opgehangen aan een, in doorsnede halfronde, messing ring. De ring is versierd met ingesneden strepen en zigzaglijnen op het buitenvlak. Het touw is bedekt met een messing spiraal met een kraag aan het boveneinde en vormt op die manier een staaf. Aan de randen van de tas hangen snoertjes grote en kleine, veelkleurige kralen. Aan de onderkant bevinden zich dwarse bamboelatten, die gedeeltelijk met rood katoen zijn bekleed. Aan een kant bedekt met een netwerk van witte kralen. De beide onderste latten worden door een rij messing buisjes van elkaar gescheiden. Onderaan hangen korte en lange kralensnoeren en in elkaar gedraaide franjes.
Dit type tas wordt over de schouder gedragen met de tas op de rug en de messingstaaf, als contragewicht, op de borst."
RV-804-120,SIRIHDOOS,sirihdoos,"Een sirihdoos gemaakt van diagonaal gevlochten pandanbladrepen. De doos is langwerpig en rechthoekig van vorm. De doos heeft een voor driekwart overschuivend deksel. Langs de onderrand van de bodem en de bovenrand van het deksel is een opstaande rand gemaakt met zwarte bamboelatjes die met rotanrepen vastgezet is. Deze repen lopen door gaten in de latjes. In de doos nog twee dozen, die rechthoekig gevlochten zijn. Deze dozen hebben op verschillende plaatsen dwarswanden en laatjes. In een doos een vierkant gesneden bamboe kalkpotje zonder deksel, een Zweedse lucifersdoos met vishaken, stukjes pinangnoot en zout. De doos heeft een dun koord dat langs de smalle kanten door oogjes aan de bovenkant van het deksel loopt en door gaatjes in de latten aan de onderkant is geregen. Het koord dient om de doos over de schouder te kunnen dragen."
RV-804-126,TAS,tas,"Een tas gemaakt van diagonaal gevlochten, ongekleurde lontarbladrepen. De tas is rechthoekig van vorm en heeft aan de onderkant een rij puntige uitsteeksels van bladrepen met de dubbele breedte. Aan de bovenkant zijn de repen omgevouwen en weer ingestoken. De bovenrand is met blauw garen omzoomd.
Dit type tas wordt door vrouwen gebruikt voor het bewaren van garen, sirih etc."
RV-804-163,SIRIHKOKER,sirihkoker,Een sirihkoker gemaakt van een lengte bamboe. De wand van de koker is gevlekt. Het boven- en het ondereinde van de koker zijn omwikkeld met rotanrepen. Het deksel is van kalebas gemaakt. Het andere deksel is van hout.
RV-804-240,Beteldoos,sirihdoos,
RV-806-7,SIRIHMAND,sirihmand,"Een srihmand gemaakt van diagonaal gevlochten, ongekleurde lontarbladrepen. De mand is rechthoekig en heeft afgeronde hoeken. Het deksel is voor een derde deel overschuivend. In de wanden van de mand zijn op twee plaatsen versterkte randen aangebracht. In de mand een tweede, gevlochten van hetzelfde materiaal, maar rechthoekig. Het bovenste deel is een open bak, daaronder bakvormige schuifladen in twee richtingen en daaronder schuifladen in de beide andere richtingen. In deze laatjes worden zaken van waarde opgeborgen. Dit type mand is voor vrouwen bestemd."
RV-806-8,SIRIHDOOS,sirihdoos,"Een sirihdoos gemaakt van gevlochten ongekleurde lontarbladrepen volgen de diagonale methode. Het is een hoge doos, rechthoekig van vorm met een voor de helft overschuivend deksel. Aan de smalle zijden van de het deksel zijn twee oogjes gemaakt. Door de oogjes een touw, gemaakt van gedraaide bastvezels. Het touw is vastgemaakt aan de onderrand van de doos. Het touw dient om de doos over de schouder te kunnen dragen. De bodem- en de bovenrand zijn versterkt door een van buiten zwart geverfd latje van bamboe. Het latje is vastgehecht met smalle rotanrepen. In de doos een tweede doos met dezelfde vorm, maar rechthoekig gevlochten. Het bovenste deel vormt een open bak, daaronder een uitschuiflaatje en daaronder nog een uitschuiflade. In de open bak een derde doos, waarvan het bovendeel open is en in tweeën gedeeld, met daaronder weer een schuiflade. Dit type sirihdoos is voor mannen bestemd."
RV-806-9,SIRIHTAS,sirihtas,"Een sirihtas gemaakt van diagonaal gevlochten, ongekleurde lontarbladrepen. De tas is dubbel uitgevoerd. De buitentas is gevlochten van zeer fijne repen, terwijl de binnentas van vrij brede repen is gemaakt is. De tas heeft een dubbel koord als draagband, vastgemaakt aan de bovenhoeken van de tas, die gemaakt is van ""soewa""-bast."
RV-816-134,KALKKOKOSNOOT,kalkhouder,"Een hoeveelheid kalk, die bewaard word in een kleine aan het ene einde puntig uitlopende kokosnoot. De kalk wordt gebruikt bij het Sirih-Pinang-kauwen."
RV-820-14,Betelstamper,sirihstamper,
RV-820-71,Beteltas,sirihtas,Sirihtas voor mannen.
RV-820-73,Beteldoos,sirihdoos,Sirihdoos voor mannen.
RV-825-29,Beteltas,sirihtas,
RV-825-30,SIRIHTAS,sirihtas,"Een sirihtas gemaakt van zigzagvormig gevlochten rotanrepen. De tas wordt gebruikt om tabak en persoonlijke voorwerpen op te bergen. Aan de tas een dik draagkoord van gedraaid touw. De Kupit heeft vaak een ingewikkelde structuur. Het bestaat normaal gebroken uit drie of meer delen die in elkaar passen. Het compartement op de bodem, het grootste compartiment, kan gebruikt worden voor het meebrengen van rijst en andere lunchwaar. Het middelste compartement wordt gebruikt voor tabaksbenodigheden. Verder kan er een ""geheim"" compartement voor waardevolle voorwerpen. Het bovenste gedeelte is zadelvormig en dit zorgt ervoor dat het mandje gemakkelijk onder de arm gedragen kan worden.
(Zie foto; Meyer&Schadenberg 1891 plaat 35) 
(Capistrano-Baker,1998:126)
Capistrano- Baker, Florina H. & Albert S. Bacdayan, B. Lynne Milgram, Roy W. Hamilton.
1998 Basketry of the Luzon Cordillera, Philippines. Los Angeles: UCLA   Fowler Museum of Cultural History."
RV-825-31,Beteltas,sirihtas,
RV-831-78,Beteldoos,sirihdoos,
RV-831-105,Betelkoker en beteldoos,sirihkoker ; sirihdoos,Sirihkoker en sirihdoos. In de mand bevindt zich een vierkant doosje met deksel.
RV-839-29,SIRIHTAS,sirihtas,"Een rechthoekige sirihtas gemaakt van blauwzwart geweven katoen.
Aan de tas een draagkoord waaraan twee Chinese munten en een groot aantal witte schijven hangen. De schijven zijn uit de kop van een schelp (Conus) gesneden. Ze worden bij de beide hoeken van de zak op een aantal plaatsen afgewisseld door stukjes riet en korte cilinders van hout of been. Aan een hoek van de opening van de zak is een klein zakje van rood katoen vastgemaakt met een als schuif dienend koord."
RV-839-30,SIRIHTAS,sirihtas,"Een sirihtas gemaakt van donkerblauw grof geweven katoen. De tas bestaat uit één, op de helft samengevouwen strook. De beide einden en een gedeelte van de kanten zijn door opnaaisels aan elkaar vastgemaakt. Aan de onderkant is een brede baan dik weefsel te zien met een versiering van haakvormige witte en zwarte figuren en zeshoeken met witte of groene kern op rode grond. Ze zijn naar boven en beneden begrensd door een smalle streep met witte ruiten op een donkerblauwe grond. Aan de onderkant is de zak voorzien van lange blauwe franje, terwijl het blauwe weefsel bovendien is versierd met vier dwarsreeksen, ieder van vijf, op een X gelijkende figuren van veelkleurig garen. Door de opening van de zak is een strook roodachtig katoen waarvan de einden in elkaar zijn geknoopt. Het dient als draagkoord."
RV-839-31,SIRIHTAS,sirihtas,"Een sirihtas gemaakt van grof geweven katoen. De rechthoekige tas is versierd met overlangs bruin-, geel-, en blauwachtig strepen met ingeweven ster-, ruit-, en haakvormige figuren.
De tas is aan de binnenkant gevoerd met rood gekleurd katoen. Langs de bovenrand zijn op regelmatige afstanden zandlopervormige houten, hoornen en loden van gaten voorziene plaatjes bevestigd waardoor een dun, als schuif dienend koord is geregen. Aan de buitenzijde van de zak zijn op enige afstand van de bovenrand een groot aantal bruin katoenen koorden met een wit kwastje aan het einde, bij wijze van franje bevestigd, die op bepaalde regelmatige afstanden vier malen met wit en zwart garen ringvormig zijn omwikkeld. De zak heeft een draagband van dwars gestreept grof blauw en bruin katoen."
RV-839-118,SIRIHTAS,sirihtas,"Een sirihtas gemaakt van een zwart katoenen doek. De doek is versierd met lichtbruine verschillende geometrische motieven, zoals sterren, zigzaglijnen, ruitfiguren en Andreaskruisen. De tas is met een grijs touw dat door een lengte bamboe loopt, opgehangen aan twee messing ringen. De ringen zijn versierd met ingesneden strepen en zigzaglijnen op het buitenvlak. Aan een derde gladde ring zijn vier Chinese munten vastgemaakt. De bamboe is bedekt met een messing spiraal met een kraag aan het boveneinde en vormt op die manier een staaf. Een kant van de onderkant van de tas is versierd met kralenwerk van witte kralen en lange franje. Daarmee zijn drie dwarslatten bekleed, die aan het ondereinde van de tas zijn vastgemaakt. Een gedeelte tussen de latten is aangevuld met een netwerk van witte kralensnoeren op rood katoen en met een grote ronde witte kraal op elke kruising van de snoeren, de andere met traliewerk van vele loodrecht naast elkaar geplaatste buisjes van messing. De franje bestaat uit zwarte in elkaar gedraaide snoeren. Aan de onderste lat is een reeks korte snoeren van rode en witte kralen en een grote witte kraal aan het einde. Aan de beide hoeken een driedubbel snoer van rode en witte kralen met een grote blauwe kraal aan de ondereinden. De onderkant van de andere zijde van de tas is versierd met een effen rode baan, de bovenste baan, en de onderste is effen zwart van kleur.
De tas heeft een inhoud die bestaat uit een blauw en rood geruit katoenen tasje met treksnoer en een zakje van diagonaal vlechtwerk met bestiksel van zwarte draden en een snoer met een Chinese munt waarmee het tasje via een lus gesloten wordt. Daarnaast twee bamboe kalkkokers met bodem en deksel van kalebas.
Dit type tas wordt over de schouder gedragen met de tas op de rug en de messingstaaf, als contragewicht, op de borst."
RV-842-22,KALKDOOS,kalkdoos,"Een kalkdoos, tevens bestemd voor sirih, gemaakt van een lengte bamboe. De doos is zeskantig in doorsnede met drie brede en drie smalle zijden. De uiteinden zijn recht afgesneden. De doos is versierd met enige paren van dwarse ruggen, die echter niet over de bodem lopen. De doos is in twee vakken verdeeld, die ieder met een deksel sluiten. De deksels zijn inpassend met een rand, die over de doos valt. De deksels zijn met een koordje aan elkaar verbonden en beide deksels hebben in het midden een koord, als greep, dat in franjes eindigt.
"
RV-842-95,SIRIHTAS,sirihtas,"Een sirihtas gemaakt van diagonaal gevlochten ongekleurde, zwarte en roodbruine lontarbladrepen. De tas is rechthoekig en versierd langs de onder- en bovenrand met rondgaande rijen driehoeken of zigzaglijnen en vierkanten, langs de andere randen rijen driehoeken. Aan een kant een rij zigzaglijnen en haakvormige figuren, op de andere kant een driehoek met een streep en een punt. De tas heeft een draagsnoer van grijs touw dat vastgemaakt is aan de bovenrand.
"
RV-842-96,SIRIHTAS,sirihtas,"Een sirihtas gemaakt van diagonaal gevlochten, ongekleurde, zwarte en roodbruine lontarbladrepen. De tas is rechthoekig van vorm. De tas is versierd met langs de onderrand een rondgaande rij zigzaglijnen en driehoeken. De bovenrand heeft aan een kant van de tas ook zigzaglijnen en langs de andere randen een rij driehoeken en aan een zijde een kruis waarvan de armen uit ellebogen en driehoeken bestaan. De tas heeft een draagband van rood katoen met blauwe randen, die tegen de zijkanten van de tas is vastgenaaid. In de tas een tweede, die van bredere repen is gevlochten.
"
