LinkedTermID,TermMasterID,TermID,Term,Term,TermType,ThesXrefType,ObjectNumber,Title,ObjectName,Description
10137847,10068809,10137847,betelstellen,betelstellen,Descriptor,OBJECTTREFWOORD,TM-2356-7b,BOLVORMIG MESSING SIRIHPOT MET DEKSEL,Sirihpot,"Dit potje is voor het bewaren van gambir of tabak.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137848,betelstellen,sirihstellen,Alternate Term,OBJECTTREFWOORD,TM-2356-7b,BOLVORMIG MESSING SIRIHPOT MET DEKSEL,Sirihpot,"Dit potje is voor het bewaren van gambir of tabak.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137849,betelstellen,betel sets,British Equivalent,OBJECTTREFWOORD,TM-2356-7b,BOLVORMIG MESSING SIRIHPOT MET DEKSEL,Sirihpot,"Dit potje is voor het bewaren van gambir of tabak.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137847,betelstellen,betelstellen,Descriptor,OBJECTTREFWOORD,TM-2356-7c,MESSING SIRIHKALKHOUDER,Sirihkalkhouder,"Dit potje is voor het bewaren van kalk.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137848,betelstellen,sirihstellen,Alternate Term,OBJECTTREFWOORD,TM-2356-7c,MESSING SIRIHKALKHOUDER,Sirihkalkhouder,"Dit potje is voor het bewaren van kalk.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137849,betelstellen,betel sets,British Equivalent,OBJECTTREFWOORD,TM-2356-7c,MESSING SIRIHKALKHOUDER,Sirihkalkhouder,"Dit potje is voor het bewaren van kalk.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137847,betelstellen,betelstellen,Descriptor,OBJECTTREFWOORD,TM-3036-37a,ONDERKANT VAN EEN MESSING SIRIHPOT,Sirihpot (onderdeel),"Dit potje is voor het bewaren van gambir.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137848,betelstellen,sirihstellen,Alternate Term,OBJECTTREFWOORD,TM-3036-37a,ONDERKANT VAN EEN MESSING SIRIHPOT,Sirihpot (onderdeel),"Dit potje is voor het bewaren van gambir.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137849,betelstellen,betel sets,British Equivalent,OBJECTTREFWOORD,TM-3036-37a,ONDERKANT VAN EEN MESSING SIRIHPOT,Sirihpot (onderdeel),"Dit potje is voor het bewaren van gambir.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137847,betelstellen,betelstellen,Descriptor,OBJECTTREFWOORD,TM-3036-37b,DEKSEL VAN EEN MESSING SIRIHPOT,Sirihpot (onderdeel),"Dit potje is voor het bewaren van gambir.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137848,betelstellen,sirihstellen,Alternate Term,OBJECTTREFWOORD,TM-3036-37b,DEKSEL VAN EEN MESSING SIRIHPOT,Sirihpot (onderdeel),"Dit potje is voor het bewaren van gambir.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137849,betelstellen,betel sets,British Equivalent,OBJECTTREFWOORD,TM-3036-37b,DEKSEL VAN EEN MESSING SIRIHPOT,Sirihpot (onderdeel),"Dit potje is voor het bewaren van gambir.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137847,betelstellen,betelstellen,Descriptor,OBJECTTREFWOORD,TM-3190-11a,ONDERKANT VAN EEN MESSING SIRIHPOT MET SWASTIKA MOTIEVEN,Sirihpot (onderdeel),"Dit potje is voor het bewaren van gambir of tabak.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137848,betelstellen,sirihstellen,Alternate Term,OBJECTTREFWOORD,TM-3190-11a,ONDERKANT VAN EEN MESSING SIRIHPOT MET SWASTIKA MOTIEVEN,Sirihpot (onderdeel),"Dit potje is voor het bewaren van gambir of tabak.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137849,betelstellen,betel sets,British Equivalent,OBJECTTREFWOORD,TM-3190-11a,ONDERKANT VAN EEN MESSING SIRIHPOT MET SWASTIKA MOTIEVEN,Sirihpot (onderdeel),"Dit potje is voor het bewaren van gambir of tabak.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137847,betelstellen,betelstellen,Descriptor,OBJECTTREFWOORD,TM-3190-11b,DEKSEL VAN EEN MESSING SIRIHPOT MET SWASTIKA MOTIEVEN,Sirihpot (onderdeel),"Dit potje is voor het bewaren van gambir of tabak.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137848,betelstellen,sirihstellen,Alternate Term,OBJECTTREFWOORD,TM-3190-11b,DEKSEL VAN EEN MESSING SIRIHPOT MET SWASTIKA MOTIEVEN,Sirihpot (onderdeel),"Dit potje is voor het bewaren van gambir of tabak.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137849,betelstellen,betel sets,British Equivalent,OBJECTTREFWOORD,TM-3190-11b,DEKSEL VAN EEN MESSING SIRIHPOT MET SWASTIKA MOTIEVEN,Sirihpot (onderdeel),"Dit potje is voor het bewaren van gambir of tabak.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137847,betelstellen,betelstellen,Descriptor,OBJECTTREFWOORD,TM-3190-12a,ONDERKANT VAN EEN MESSING SIRIHPOT MET SWASTIKA MOTIEVEN,Sirihpot (onderdeel),"Dit potje is voor het bewaren van gambir of tabak.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137848,betelstellen,sirihstellen,Alternate Term,OBJECTTREFWOORD,TM-3190-12a,ONDERKANT VAN EEN MESSING SIRIHPOT MET SWASTIKA MOTIEVEN,Sirihpot (onderdeel),"Dit potje is voor het bewaren van gambir of tabak.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137849,betelstellen,betel sets,British Equivalent,OBJECTTREFWOORD,TM-3190-12a,ONDERKANT VAN EEN MESSING SIRIHPOT MET SWASTIKA MOTIEVEN,Sirihpot (onderdeel),"Dit potje is voor het bewaren van gambir of tabak.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137847,betelstellen,betelstellen,Descriptor,OBJECTTREFWOORD,TM-3190-12b,DEKSEL VAN EEN MESSING SIRIHPOT MET SWASTIKA MOTIEVEN,Sirihpot (onderdeel),"Dit potje is voor het bewaren van gambir of tabak.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137848,betelstellen,sirihstellen,Alternate Term,OBJECTTREFWOORD,TM-3190-12b,DEKSEL VAN EEN MESSING SIRIHPOT MET SWASTIKA MOTIEVEN,Sirihpot (onderdeel),"Dit potje is voor het bewaren van gambir of tabak.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137849,betelstellen,betel sets,British Equivalent,OBJECTTREFWOORD,TM-3190-12b,DEKSEL VAN EEN MESSING SIRIHPOT MET SWASTIKA MOTIEVEN,Sirihpot (onderdeel),"Dit potje is voor het bewaren van gambir of tabak.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137847,betelstellen,betelstellen,Descriptor,OBJECTTREFWOORD,TM-29-9h,SIRIHHOUDER VAN EEN MESSING SIRIHSTEL,Sirihstel (onderdeel),"Dit potje is voor het bewaren van sirihbladeren.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137848,betelstellen,sirihstellen,Alternate Term,OBJECTTREFWOORD,TM-29-9h,SIRIHHOUDER VAN EEN MESSING SIRIHSTEL,Sirihstel (onderdeel),"Dit potje is voor het bewaren van sirihbladeren.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137849,betelstellen,betel sets,British Equivalent,OBJECTTREFWOORD,TM-29-9h,SIRIHHOUDER VAN EEN MESSING SIRIHSTEL,Sirihstel (onderdeel),"Dit potje is voor het bewaren van sirihbladeren.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137847,betelstellen,betelstellen,Descriptor,OBJECTTREFWOORD,TM-29-9i,IJZEREN PINANGSCHAAR MET PAARDENHOOFD VAN EEN MESSING SIRIHSTEL,Sirihstel (onderdeel),"Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137848,betelstellen,sirihstellen,Alternate Term,OBJECTTREFWOORD,TM-29-9i,IJZEREN PINANGSCHAAR MET PAARDENHOOFD VAN EEN MESSING SIRIHSTEL,Sirihstel (onderdeel),"Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137849,betelstellen,betel sets,British Equivalent,OBJECTTREFWOORD,TM-29-9i,IJZEREN PINANGSCHAAR MET PAARDENHOOFD VAN EEN MESSING SIRIHSTEL,Sirihstel (onderdeel),"Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137847,betelstellen,betelstellen,Descriptor,OBJECTTREFWOORD,TM-29-9c,SIRIHKALKHOUDER VAN EEN MESSING SIRIHSTEL,Sirihstel (onderdeel),"Dit potje is voor het bewaren van kalk.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137848,betelstellen,sirihstellen,Alternate Term,OBJECTTREFWOORD,TM-29-9c,SIRIHKALKHOUDER VAN EEN MESSING SIRIHSTEL,Sirihstel (onderdeel),"Dit potje is voor het bewaren van kalk.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137849,betelstellen,betel sets,British Equivalent,OBJECTTREFWOORD,TM-29-9c,SIRIHKALKHOUDER VAN EEN MESSING SIRIHSTEL,Sirihstel (onderdeel),"Dit potje is voor het bewaren van kalk.

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
10137847,10068809,10137847,betelstellen,betelstellen,Descriptor,OBJECTTREFWOORD,TM-29-9d,POTJE ZONDER DEKSEL VAN EEN MESSING SIRIHSTEL,Sirihstel (onderdeel),"Dit potje is voor het bewaren van gambir of pinangnoten(djambé).

Een sirihstel bestaat uit een bak met daarin diverse potjes. Deze potjes zijn bestemd voor het opbergen en bewaren van de ingrediënten die nodig zijn voor het bereiden van de sirih-pruim (genotsmiddel). Alvorens het sirihpruim te bereiden stalt men alle potjes met ingrediënten op het deksel uit, terwijl dit deksel op de bak ligt."
